86   615.6540 600.0436 735.0136 1030.1136 285.6613 1000.1003 840.0192 845.2924 595.0282 595.0253 1060.0248 830.0156 870.0665 700.0901 1097.0360 860.1133 830.2794 680.2064 1230.0522 395.3924 331.1305 320.0340 585.0094 565.0166 395.0207 380.8913 745.0317 835.0174 465.0794 585.0175 835.0232 1065.0339 540.0276 785.7016 645.0981 470.0174 430.1549 655.0039 570.0084 311.4229 345.4989 585.0802 645.0212 230.0641 435.0849 630.1306 615.0254 535.0240 610.0286 810.0780 700.0759 815.0235 740.1269 925.1481 610.3088 670.2329 520.3686 820.0158 835.0638 71.2875 230.0277 4.0037 180.0795 32.4310 95.1468 228.0150 56.2539 63.6265 300.2099 273.0049 420.0315 42.6856 25.8243 536.6309 436.0177 22.2923 59.5137 51.7176 302.2955 14.4017 172.4955 264.3264 181.3229 66.7568 70.1931 0.0000 46.1608 112.8313 230.5226 177.4790 35.0261 13.7158 48.9496 160.3909 105.0208 491.0633 178.5126 26.1760 210.3101 45.4484 260.0128 112.5461 12.5206 37.3999 222.4572 135.3702 62.9584 41.1308 138.1846 230.0714 112.3646 125.5311 157.0843 19.7170 66.8689 45.4040 46.9424 105.4855 80.3633 114.6722 175.0529 27.5938 85.5509 71.4554 72.2079 73.4276 98.9425 20.4605 108.7600 131.4878 181.4837 80.2860 110.2456 150.2612 200.5226 245.1074 270.2441 65.6803 130.5568 140.1884 150.0985 330.1818 70.3394 100.3780 405.2627 380.0420 40.2689 175.6397 200.2618 101.3299 56.1949 34.0464 31.5563 225.1648 190.1325 275.1874 32.5348 430.1369 210.3936 170.6131 71.1881 230.1941 120.3446 225.1495 165.4685 71.2400 245.5018 235.4082 300.2034 180.7473 60.2359 25.1482 210.3024 290.1303 300.1158 385.6730 390.6369 110.5033
87   571.2632 555.2187 690.1135 985.3087 241.6523 955.2985 795.0751 800.6260 550.1313 550.1285 1015.1323 785.0461 825.0376 655.1175 1052.1425 815.3338 785.5923 635.5174 1185.1749 351.0688 287.3800 275.3165 540.1564 520.0535 350.0726 336.7368 700.0463 790.0344 420.3717 540.0870 790.0880 1020.1449 495.2359 741.2081 600.3507 425.1391 385.5989 610.0756 525.1155 267.9246 301.3213 540.0260 600.1679 185.5666 390.4293 585.4081 570.1854 490.1938 565.1827 765.2638 655.1079 770.0416 695.3972 880.3853 565.7449 625.5612 475.8951 775.1280 790.2468 27.9709 185.4598 46.6248 135.1639 75.2211 140.7518 183.2528 16.3919 19.6631 255.8578 231.2757 375.2352 85.1671 23.3155 492.5037 391.1647 67.7258 103.3332 23.1202 259.2451 33.9593 217.0750 219.0827 135.5400 20.9005 25.8297 46.1608 0.0000 67.1163 185.1040 131.5387 18.0192 45.2057 10.2701 205.0750 150.3017 447.8466 137.2553 67.5438 165.1057 89.1922 215.1846 67.1755 57.6152 80.1753 177.0927 180.0085 18.4792 9.3031 183.0554 185.0780 69.2955 170.0288 112.8043 61.0791 110.1755 88.1687 4.6736 151.0798 123.6168 69.2111 130.1911 42.4647 130.6420 115.1695 115.3552 117.1348 143.0833 29.6491 153.0274 85.6356 138.8427 37.9743 65.6087 106.2795 155.2084 200.1484 225.0433 21.5598 85.1974 95.6983 105.2307 285.0420 26.1769 55.2746 360.7528 335.2340 80.8284 130.2176 155.1526 60.0994 34.0471 27.9747 74.8856 180.4263 145.7090 230.1206 17.0516 385.1253 165.5694 125.3667 25.8156 185.8519 76.7891 180.8002 120.2399 25.6707 201.2864 190.2145 255.5306 136.9765 17.0237 26.6785 165.2064 245.1607 255.3453 341.4358 346.3867 65.7394
88   504.6370 488.3798 623.1940 918.4098 175.6780 888.4064 728.1445 733.7998 483.2539 483.2385 948.1974 718.1021 758.0769 588.2107 985.2194 748.4559 718.7545 568.6956 1118.2422 284.6135 221.5576 208.6290 473.2812 453.1331 283.1876 270.4191 633.1056 723.0848 353.5892 473.1859 723.1386 953.2087 428.3983 674.4790 533.5066 358.2609 318.9464 543.1567 458.2351 202.4604 235.0485 473.0723 533.2899 119.3077 323.7021 518.5796 503.3156 423.3450 498.3009 698.3755 588.1960 703.0927 628.5621 813.5098 499.0127 558.7478 409.2473 708.2112 723.3566 44.8129 119.1551 113.0812 68.7838 142.2098 207.7391 116.7299 61.9375 53.3945 189.5148 168.5009 308.4223 152.0443 90.0574 426.0897 324.3048 134.6858 170.3294 66.9820 194.3667 99.9355 284.0964 152.1974 68.7670 47.3692 43.2051 112.8313 67.1163 0.0000 118.1522 65.5749 82.6485 112.0984 67.7084 272.1237 217.3831 382.3033 78.1484 134.4158 98.3506 156.2306 148.5242 7.6416 124.5117 147.1640 110.1860 247.0444 53.0916 74.2110 250.1343 118.3216 20.4060 237.0594 47.8478 128.1075 177.0841 155.1020 67.2396 217.9513 190.4508 7.7361 63.8199 101.9935 197.5207 182.1262 182.2034 184.0990 210.0728 96.1252 220.0105 20.2957 76.5013 36.4905 11.1565 42.4648 88.5371 133.4446 158.1369 47.9482 19.6714 31.1173 39.2791 218.1210 43.1691 14.7061 294.1448 268.4349 147.4376 63.5028 88.4497 29.1047 71.5477 85.9631 139.9287 114.0076 79.8494 163.2713 82.6012 318.1766 99.1228 58.8951 42.7054 119.7579 20.4844 114.7399 53.7365 42.5245 135.2892 123.4425 188.8906 72.4579 53.2177 92.5772 98.5400 178.3626 188.6349 275.0647 279.9932 11.3930
89   387.4659 370.5015 505.3110 800.5652 64.7199 770.5532 610.1711 616.1354 365.3365 365.3512 830.2854 600.1301 640.0552 470.1884 867.2619 630.6585 601.0994 451.0955 1000.3253 168.2357 108.6941 91.8825 355.4545 335.2089 165.4633 155.2956 515.1175 605.1041 236.1570 355.2631 605.2542 835.3080 310.6869 557.0882 415.8296 240.5598 201.7942 425.2519 340.3494 91.7954 119.8477 355.0758 415.4222 19.7001 206.3639 400.9425 385.4864 305.5599 380.5124 580.5526 470.1871 585.1158 510.8015 695.7195 381.5746 441.1853 292.0750 590.3081 605.5182 160.4486 18.0143 230.6326 51.1821 260.0476 325.6271 14.7879 178.2640 170.1351 74.8564 77.1973 190.9588 270.0448 208.0467 310.0439 206.7104 252.4011 288.0742 182.2037 87.4912 217.6843 402.0166 34.2274 50.4312 165.0358 160.3621 230.5226 185.1040 118.1522 0.0000 56.8082 200.0488 230.0125 185.0520 390.0408 335.3145 268.5987 74.3386 252.0689 20.9110 274.0652 32.9744 118.1181 242.4088 265.0186 8.2558 365.0514 170.0711 192.0075 368.0990 10.3383 120.2834 355.0264 75.4622 246.0383 295.0042 273.0073 185.0172 335.8624 308.0847 116.0891 56.3448 217.9968 315.5636 300.0369 300.0258 302.0055 328.0142 214.2624 338.0393 100.1074 62.9562 151.3755 120.8924 83.0364 30.4822 18.8958 40.4758 165.5312 100.1866 91.6707 80.9449 100.2049 160.5693 130.3181 177.3515 151.1069 265.0799 55.3438 31.6571 133.3892 184.3032 202.1192 257.0748 17.2362 44.6238 46.3392 200.1981 200.5600 26.8811 60.9284 160.1434 23.4341 112.2350 23.0438 65.6882 160.1378 32.0335 10.3299 73.4148 57.7857 170.4776 210.1521 22.5392 61.3667 72.4924 159.3382 164.1524 120.8560
90   443.7757 426.2498 560.9002 856.1365 120.0938 826.1321 665.5835 671.9775 421.0031 421.0444 885.7239 655.5242 695.3154 525.5883 922.6534 686.3425 656.9374 507.0445 1055.7365 224.9577 165.0515 148.6263 411.2417 390.8517 221.5764 212.0149 570.5251 660.4746 292.4051 410.9108 660.7462 890.7574 366.6482 613.1714 471.7316 296.5647 258.2676 480.8576 396.0820 147.3892 176.6073 410.5350 471.1237 64.5594 262.7313 456.8959 441.2556 361.4498 436.3081 636.2131 525.6149 640.4983 566.6015 751.3945 437.7243 497.1685 348.4422 645.8475 661.1553 107.3458 63.6387 177.7386 25.3052 205.7840 272.1765 60.2835 123.6331 115.3876 131.4349 123.5291 247.2440 215.6190 153.9635 366.6183 262.8552 199.0030 233.6947 132.0025 141.6488 164.9684 347.4012 90.5893 9.4760 111.1072 107.8697 177.4790 131.5387 65.5749 56.8082 0.0000 145.5130 175.7502 130.4325 335.5350 281.4597 325.3223 64.0595 197.7236 39.8720 219.8290 89.4149 65.7326 189.1104 210.6514 49.4546 310.6534 115.5409 137.7340 313.8089 60.1539 73.2779 300.5547 37.8626 191.8736 240.4150 218.5313 131.0121 282.5702 253.3310 63.5312 26.3637 167.5066 261.9978 245.5788 245.3385 247.4749 273.4914 160.6012 283.5760 46.2348 52.6417 101.0710 70.9339 44.1121 30.0877 74.4077 97.0306 113.1814 48.9126 46.9264 36.3586 156.2692 108.4900 78.4008 233.9689 207.5361 210.3504 17.6143 34.1585 86.8862 135.9821 151.2613 205.3140 58.2792 36.9613 102.9078 146.5266 256.5257 46.3373 22.2066 106.7732 66.5880 65.9203 61.9979 23.9397 106.7254 81.6844 63.4186 130.0222 43.0322 118.0839 156.1125 41.8522 117.9837 129.1992 216.0990 220.9113 70.5200
91   586.8319 570.3715 705.2971 1000.5359 257.7004 970.5164 810.1589 815.9907 565.2618 565.2904 1030.2904 800.1322 840.0514 670.1307 1067.2457 830.5982 800.9664 650.9106 1200.3276 366.7113 303.4022 290.7806 555.3730 535.1897 365.3220 352.7008 715.1133 805.1097 435.7924 555.2198 805.2706 1035.3154 510.5271 756.7318 615.6896 440.4307 401.0727 625.2363 540.2806 284.0069 317.0959 555.0840 615.3524 201.2407 405.8532 600.7678 585.4008 505.4262 580.4367 780.5015 670.1409 785.1202 710.6731 895.6591 581.1988 640.9765 491.4269 790.2935 805.4738 41.4267 201.0221 35.7412 150.5838 60.3967 127.1039 198.7480 22.8432 30.3065 271.5672 248.0918 390.6263 70.5429 11.6176 508.4581 406.5070 54.4873 88.2202 36.9203 275.5759 26.7825 202.0702 234.0642 150.1343 35.6085 42.1056 35.0261 18.0192 82.6485 200.0488 145.5130 0.0000 30.6438 15.2263 190.1392 136.0827 464.1280 154.4143 52.2403 180.1757 74.3821 230.5640 82.3050 45.4162 65.2100 192.0596 165.2885 30.0575 9.5083 168.3671 200.4420 86.1013 155.1870 128.9152 46.6312 95.1486 73.1953 16.0360 137.7364 108.0569 84.2440 145.8028 42.4325 117.2120 100.2703 100.1061 102.1274 128.1605 20.4605 138.3144 100.0998 155.5207 55.1723 82.0549 122.6622 170.0844 215.4497 240.1743 38.9154 100.3389 111.9849 120.9951 300.1348 43.4864 70.9963 376.3311 350.6503 65.2062 145.2472 170.5030 77.3871 47.3067 32.3466 65.7566 195.9204 161.6031 245.4091 10.8716 400.4467 181.2508 140.6115 41.0954 201.7347 93.5492 196.6299 135.5550 41.1546 217.3021 205.2834 271.2101 153.4641 33.7442 13.6285 180.4486 260.4745 270.9108 357.2366 362.1795 81.9651
92   616.4117 600.2660 735.1704 1030.3841 286.8056 1000.3725 840.0994 845.7423 595.1686 595.1710 1060.1858 830.0702 870.0321 700.1131 1097.1769 860.4188 830.7092 680.6352 1230.2259 396.2122 332.4936 320.4337 585.2249 565.0910 395.1403 381.9147 745.0621 835.0556 465.4924 585.1239 835.1436 1065.2008 540.3270 786.3577 645.4575 470.2214 430.7256 655.1252 570.1671 312.9880 346.4631 585.0320 645.2252 230.6968 435.5463 630.5182 615.2533 535.2608 610.2588 810.3362 700.1071 815.0611 740.4842 925.4758 610.8747 670.6842 521.0336 820.1812 835.3205 71.0015 230.5738 15.1906 180.2353 30.3138 96.7451 228.3588 53.1857 60.6096 301.0091 275.8233 420.3486 40.2233 22.1870 537.6860 436.2651 25.3420 58.3433 56.5282 304.2276 20.1512 172.0381 264.0256 180.1962 65.0765 70.5909 13.7158 45.2057 112.0984 230.0125 175.7502 30.6438 0.0000 45.4302 160.0831 105.7795 492.9099 181.4700 22.9053 210.0672 44.3523 260.2766 112.0820 17.1271 35.1477 222.0137 135.0704 60.3836 38.0694 138.1737 230.1625 114.0443 125.0450 157.9393 16.2486 65.0595 43.0886 45.0589 107.2986 78.4958 114.0875 175.3151 37.1748 86.6830 70.1759 70.2385 72.0486 98.0308 18.3490 108.0683 130.1753 183.6179 82.0765 110.7083 151.3591 200.0683 245.1875 270.0440 65.9856 130.0892 140.8393 150.3535 330.0328 70.9299 100.2814 405.8834 380.3480 35.8699 175.0826 200.1653 103.7884 62.4920 40.3949 39.4152 225.4679 190.8178 275.1535 30.9236 430.1926 210.5959 170.2372 70.2103 230.9938 121.6923 225.9347 165.1765 70.1873 246.3930 235.1286 300.6619 181.9947 60.9691 21.2163 210.1748 290.2101 300.4666 386.5743 391.5312 110.6839
93   571.9727 555.4482 690.3342 985.5797 243.0059 955.5645 795.1924 801.0631 550.3165 550.3387 1015.3201 785.1582 825.0696 655.1734 1052.2822 815.6504 786.0304 635.9804 1185.3571 351.9090 288.7566 275.9080 540.4322 520.2297 350.3761 337.9136 700.1426 790.1349 420.8816 540.2662 790.2908 1020.3432 495.5991 741.8338 600.7562 425.4835 386.2108 610.2748 525.3377 269.4542 302.3381 540.1061 600.4091 186.4838 390.9652 585.8396 570.4607 490.4922 565.4864 765.5480 655.1816 770.1442 695.7451 880.7129 566.3051 626.0496 476.5599 775.3322 790.5221 28.2175 186.2545 49.4896 135.7635 75.4138 142.0571 183.9166 9.9322 15.3790 256.7923 234.0688 375.7056 85.3647 24.3183 493.6355 391.5720 69.2992 103.3021 32.5552 261.1480 38.4790 217.0996 219.0994 135.0639 20.9039 28.8529 48.9496 10.2701 67.7084 185.0520 130.4325 15.2263 45.4302 0.0000 205.1890 151.1195 449.5512 140.7793 67.3755 165.2478 89.4564 215.7025 67.5208 59.8155 80.2551 177.0804 180.2907 15.1638 8.2818 183.4090 185.5514 72.3541 170.2024 114.3579 61.5554 110.1064 88.1860 6.3350 152.6105 123.1086 69.4383 131.0146 50.1209 132.0211 115.2586 115.0937 117.1302 143.1501 32.3824 153.2669 85.0646 141.4169 42.5495 67.5947 108.2179 155.1379 200.5482 225.2099 26.3750 85.4634 97.3903 106.2412 285.1608 30.4826 56.4365 361.4721 335.7315 80.1290 130.2649 155.5735 64.5114 43.8178 36.2347 78.9776 181.0778 146.8895 230.4542 18.7596 385.4574 166.3514 125.6504 26.7868 186.9982 79.4576 181.9088 120.6161 26.7473 202.5601 190.3210 256.3173 138.9552 22.2331 26.6893 165.5142 245.5424 256.0071 342.4334 347.3715 67.4056
94   775.9963 760.1302 895.1032 1190.2803 446.0276 1160.2638 1000.0454 1005.5481 755.0762 755.0898 1220.1259 990.0324 1030.0101 860.0430 1257.1072 1020.2977 990.5306 840.4517 1390.1634 555.7233 491.4938 480.2119 745.1192 725.0376 555.0658 541.2481 905.0216 995.0217 625.2984 745.0530 995.1044 1225.1437 700.1877 946.0333 805.3058 630.1286 590.4235 815.0659 730.0767 471.7393 505.8554 745.0081 805.1210 390.2984 595.3134 790.3452 775.1381 695.1398 770.1604 970.2328 860.0447 975.0272 900.3204 1085.3461 770.5974 830.4883 680.6812 980.1101 995.2163 230.1452 390.2359 160.5195 340.0674 130.0470 66.9882 388.1417 212.2932 220.2565 460.5389 432.6193 580.2059 120.2482 182.1210 696.9753 596.1538 138.3342 102.0970 211.3755 462.5163 173.5649 12.3817 424.0108 340.2064 225.0911 230.0897 160.3909 205.0750 272.1237 390.0408 335.5350 190.1392 160.0831 205.1890 0.0000 55.9305 651.2220 338.1686 138.0582 370.0170 116.0080 420.1000 272.0097 148.3720 125.0373 382.0232 25.4311 220.1560 198.1044 22.4499 390.0563 272.6776 35.1450 317.3700 144.0571 95.2104 117.1077 205.0363 58.7134 82.4552 274.0072 335.1056 178.1068 76.7878 90.1458 90.2758 88.1111 62.1816 176.3663 52.4229 290.1447 341.7155 240.5793 270.2916 310.5676 360.0413 405.0847 430.0310 225.3005 290.0420 300.3644 310.1391 490.0255 230.2727 260.0697 565.5484 540.2009 125.3783 335.0850 360.1043 261.3396 213.0980 191.7635 138.1916 385.2305 350.3837 435.1005 190.1583 590.1674 370.3731 330.1825 230.1007 390.4973 280.6393 385.4441 325.1306 230.1141 405.7829 395.0958 460.4140 340.9910 220.1927 180.2107 370.1082 450.1144 460.2785 546.0108 550.9869 270.3096
95   720.5983 705.0388 840.0126 1135.1136 390.5304 1105.1016 945.0150 950.2837 700.0230 700.0190 1165.0273 935.0111 975.0491 805.0692 1202.0342 965.1128 935.2702 785.1981 1335.0532 500.3415 435.9206 425.0284 690.0126 670.0090 500.0130 485.7508 850.0206 940.0111 570.0796 690.0123 940.0225 1170.0358 645.0328 890.6560 750.1001 575.0160 535.1455 760.0025 675.0070 416.1296 450.4206 690.0529 750.0202 335.0501 540.0820 735.1259 720.0241 640.0223 715.0295 915.0765 805.0551 920.0159 845.1229 1030.1477 715.2899 775.2223 625.3365 925.0157 940.0648 175.4710 335.0289 105.0832 285.0402 75.8352 11.8356 333.0069 158.3272 166.2295 405.1880 376.7553 525.0362 66.5142 127.6382 641.4267 541.0178 83.0521 48.6186 155.6446 406.7982 118.1683 68.0910 369.1995 285.7704 170.5895 175.0549 105.0208 150.3017 217.3831 335.3145 281.4597 136.0827 105.7795 151.1195 55.9305 0.0000 595.4549 282.3354 84.0448 315.1684 61.8596 365.0034 217.2435 93.0566 71.0560 327.2713 31.3637 165.9899 143.7707 33.5921 335.0342 217.2118 22.6257 262.0618 89.6244 42.6318 63.4732 150.5180 11.1191 32.6300 219.2965 280.0162 122.3464 22.3021 37.4062 38.7214 35.6096 14.4196 121.6102 12.4240 235.7380 286.0246 185.1461 215.1197 255.1744 305.2978 350.0561 375.1435 170.2224 235.2579 245.1117 255.0465 435.1156 175.1270 205.1423 510.2264 485.0389 72.5016 280.3397 305.1395 205.6995 157.2442 136.0211 82.4752 330.0968 295.0966 380.1083 135.4868 535.1010 315.2475 275.3297 175.3912 335.1551 225.2098 330.1201 270.2455 175.4271 350.3730 340.2374 405.1613 285.5031 165.0597 125.7990 315.1706 395.0751 405.0868 490.5621 495.5391 215.2280
96   132.8020 129.1607 255.4165 545.2440 206.7647 515.4681 359.1628 360.3625 126.2089 125.6831 575.8424 349.5060 389.9233 224.6853 613.0086 376.3774 345.5912 198.6981 744.9946 102.9977 161.1505 177.4850 115.4932 102.8630 113.2578 113.7277 267.1023 354.5960 59.3198 118.2307 353.3422 580.7259 78.6215 299.5302 166.3584 64.3889 77.2931 179.7989 104.8934 180.3811 149.0419 121.6583 169.4608 263.7139 75.7780 151.8927 141.4548 77.7934 136.4817 327.5559 224.3556 334.9990 258.1922 440.5401 130.7192 188.7412 55.2520 338.3938 352.2060 423.6143 264.1789 490.9552 314.4582 522.4187 584.8883 266.8028 443.0661 435.1964 194.1343 219.2933 89.3295 532.4910 471.0446 54.3928 79.5650 513.1504 550.2896 439.8628 188.8506 477.9339 663.3712 235.6047 318.3314 428.9993 422.5121 491.0633 447.8466 382.3033 268.5987 325.3223 464.1280 492.9099 449.5512 651.2220 595.4549 0.0000 313.2746 514.8024 286.7301 536.1360 236.1381 382.2396 503.0970 527.5083 275.9725 626.1654 434.8075 455.7436 628.9093 265.8506 379.0215 616.4654 335.2484 508.4237 557.4998 535.5743 448.4958 594.4710 570.9384 380.4767 318.9146 474.0765 575.1975 562.1851 562.7284 564.2863 589.9258 476.2722 599.6112 366.3253 309.6157 411.1379 382.4545 341.6591 297.1821 251.4351 229.0124 427.2084 364.6241 352.3805 343.4325 173.2093 422.0820 393.3119 96.2811 122.7548 528.4350 321.2035 295.5012 390.1758 438.8197 459.8201 514.1297 269.8388 302.8614 223.0786 462.8551 87.0254 284.5613 325.4515 423.5661 262.8700 371.2890 267.9582 330.0591 423.5721 247.5059 262.7783 195.6896 311.1881 432.0971 473.2146 286.0660 208.2171 196.5233 110.6506 105.9646 382.8526
97   440.1237 426.4958 560.9976 855.2987 111.2059 825.3374 666.1352 670.1500 421.7205 421.6182 885.4960 656.1883 696.4902 526.8822 922.6281 685.3902 655.1714 505.3883 1055.3589 220.8651 155.3828 148.5596 411.3711 391.9729 223.2851 205.2931 571.5106 661.2318 291.2884 411.8122 660.8421 890.4603 366.2694 610.0215 470.6288 296.9823 256.2187 481.3689 396.6919 135.4772 171.0067 412.3791 471.2274 63.3683 261.4674 455.6132 441.2236 361.5891 436.1403 635.5886 526.7873 641.2792 565.5521 750.2696 435.3481 495.3522 345.4522 645.8273 660.5549 115.1762 64.4095 178.3740 40.5655 210.3670 271.6769 64.2336 135.3780 127.9622 127.3896 94.6785 246.9591 220.3475 160.0951 360.1499 263.0918 200.5276 237.9769 126.9755 125.2166 165.3609 350.3206 101.1883 56.2973 120.4686 112.4378 178.5126 137.2553 78.1484 74.3386 64.0595 154.4143 181.4700 140.7793 338.1686 282.3354 313.2746 0.0000 203.0893 58.0307 223.8273 92.8128 78.0797 190.4452 215.4308 67.9367 313.1121 127.0857 145.8513 315.8218 68.0795 68.6674 303.5134 35.9305 196.4730 245.1645 223.4504 138.5910 281.2117 258.7664 77.0804 38.1242 160.9597 262.0256 249.6983 250.4871 251.8246 277.2048 164.6097 286.7366 70.3368 13.6793 99.6951 74.4332 37.6799 55.2580 80.8235 105.1719 116.5140 64.5109 48.2627 45.5684 161.4494 111.3861 86.0636 231.1485 207.5008 216.8864 48.3629 49.2812 78.2302 125.6776 146.9033 200.9088 62.2418 34.8848 108.2726 152.0044 257.7819 51.5104 46.2777 114.7721 61.4303 61.8217 57.4881 45.7359 114.7558 74.1888 76.0516 128.5171 23.8013 121.1891 162.4523 55.9868 121.6187 129.1544 210.6310 215.5748 75.7180
98   638.3939 622.2025 757.1813 1052.3882 308.8176 1022.3668 862.0778 867.7542 617.1298 617.1552 1082.1929 852.0638 892.0145 722.0502 1119.1493 882.4266 852.7375 702.6646 1252.2274 418.1642 354.3975 342.4465 607.2152 587.0902 417.1686 403.9917 767.0457 857.0493 487.5155 607.1056 857.1807 1087.2158 562.3253 808.3809 667.4780 492.2567 452.6965 677.1300 592.1442 334.8099 368.4116 607.0348 667.2016 252.6663 457.5372 652.5378 637.2385 557.2429 632.2746 832.3433 722.0576 837.0558 762.4615 947.4835 632.8701 692.7188 543.0196 842.1792 857.3204 92.2520 252.5187 26.8724 202.2217 8.9899 75.5063 250.3538 74.3894 82.4059 322.9792 297.4212 442.3944 20.2406 44.8082 559.7888 458.3083 12.1625 36.0766 76.9572 326.0198 39.2019 150.0361 286.0184 202.2849 87.3155 92.4701 26.1760 67.5438 134.4158 252.0689 197.7236 52.2403 22.9053 67.3755 138.0582 84.0448 514.8024 203.0893 0.0000 232.0442 22.4052 282.2612 134.0682 17.2129 13.5767 244.0444 113.2843 82.2172 60.3821 116.2524 252.1966 135.8761 103.1766 179.9614 8.4911 43.5138 21.7801 67.1996 86.3807 56.2987 136.0773 197.3546 51.9755 66.1751 48.5353 48.4715 50.2623 76.2183 40.6344 86.4770 152.2329 205.3888 103.9054 132.9404 173.4075 222.0338 267.2111 292.1062 88.3105 152.1387 163.0224 172.4595 352.0694 93.1587 122.3522 427.9068 402.4069 15.5083 197.1799 222.2695 125.5103 82.0624 59.4843 32.9154 247.4920 212.8687 297.2465 52.7690 452.3264 232.7751 192.3698 92.3662 253.0311 143.7290 247.9380 187.3112 92.4516 268.4891 257.1674 322.7970 204.1119 82.8944 42.8464 232.2346 312.2719 322.5749 408.6059 413.5628 132.9412
99   406.8933 390.2577 525.1664 820.3929 80.8495 790.3772 630.0697 635.8639 385.1418 385.1522 850.1741 620.0476 660.0097 490.0688 887.1427 650.4533 620.8340 470.7854 1020.2086 187.1572 125.9218 110.9399 375.2383 355.0767 185.1966 173.9079 535.0320 625.0351 255.7179 375.1024 625.1516 855.1946 330.3981 576.6864 435.5623 260.2921 221.1268 445.1174 360.1571 107.8979 138.1185 375.0206 435.2139 25.2488 225.8112 420.6477 405.2638 325.2786 400.2917 600.3533 490.0645 605.0362 530.5269 715.5163 401.1363 460.8629 311.4694 610.1670 625.3285 140.3040 24.2860 210.3796 30.7568 240.0036 305.4374 20.6664 158.3619 150.3585 92.7317 85.7212 210.5837 250.1032 188.1080 329.1838 226.3978 232.2120 268.0311 161.8442 102.1080 197.5149 382.0162 54.0791 32.2989 145.1462 140.1547 210.3101 165.1057 98.3506 20.9110 39.8720 180.1757 210.0672 165.2478 370.0170 315.1684 286.7301 58.0307 232.0442 0.0000 254.0226 50.8847 98.0751 222.2603 245.0360 12.8787 345.0428 150.2420 172.1247 348.0345 21.0838 99.9041 335.0270 55.2043 226.0311 275.0709 253.0611 165.0720 315.6778 288.1542 96.1260 36.0180 197.7219 295.4778 280.0744 280.1048 282.0395 308.0239 194.3210 318.0715 80.6039 45.5012 131.0633 100.7452 62.8720 11.2082 35.8552 60.3347 145.4872 80.1659 71.5306 60.7475 120.1029 140.4600 110.2153 196.5642 170.6621 245.2172 35.7224 12.6341 113.0468 163.9814 181.7778 236.8051 19.5047 25.5587 65.6242 180.1307 220.4112 15.0701 40.9965 140.1282 28.0574 91.9658 23.9111 45.6974 140.1813 42.8237 26.0873 91.9781 39.4977 150.2914 190.1432 7.6318 80.6317 91.3632 178.0731 182.9401 100.7368
100   660.1716 644.1555 779.1173 1074.3095 330.3891 1044.2924 884.0521 889.6210 639.0900 639.1062 1104.1384 874.0379 914.0117 744.0477 1141.1165 904.3359 874.6005 724.5234 1274.1772 439.9143 375.9551 364.2802 629.1429 609.0474 439.0861 425.5898 789.0256 879.0262 509.3670 629.0643 879.1173 1109.1584 584.2258 830.1784 689.3587 514.1584 474.5289 699.0782 614.0929 356.3043 390.1084 629.0100 689.1413 274.4248 479.3895 674.4050 659.1612 579.1671 654.1879 854.2633 744.0500 859.0309 784.3665 969.3876 654.7041 714.5671 564.8209 864.1246 879.2439 114.3245 274.3459 45.8966 224.1126 14.4298 53.5489 272.2029 96.6446 104.5635 344.7282 318.3129 464.2627 8.7567 66.3661 581.3703 480.1937 24.0879 14.7991 97.0579 347.3599 58.6928 128.0506 308.0181 224.3235 109.1944 114.1922 45.4484 89.1922 156.2306 274.0652 219.8290 74.3821 44.3523 89.4564 116.0080 61.8596 536.1360 223.8273 22.4052 254.0226 0.0000 304.1428 156.0344 33.7289 9.6957 266.0411 91.1415 104.3472 82.2738 94.1212 274.0815 157.1691 81.0811 201.5904 28.3500 22.0223 5.3206 89.1120 64.3963 35.1429 158.0220 219.1642 67.6395 44.2027 26.4806 26.9060 28.3921 54.2154 61.0815 64.3620 174.2474 226.6055 125.1318 154.5244 194.9132 244.0699 289.1252 314.0483 109.6287 174.0815 184.6053 194.2368 374.0416 114.5731 144.1352 449.6930 424.2604 13.4089 219.1362 244.1583 146.4078 100.7371 78.4254 35.1386 269.3304 234.5821 319.1381 74.4115 474.2115 254.5397 214.2805 114.2108 274.7146 165.1019 269.6428 209.2104 114.2434 290.0972 279.1403 344.5568 225.5046 104.4318 64.6220 254.1628 334.1564 344.3749 430.2847 435.2527 154.5455
